"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very.much.so","Completely"
"24.6.24","Other Greens",35,34,24,6,0
"24.6.24","Other Labour",29,34,28,8,0
"24.6.24","Other Liberal Democrats",21,32,35,12,1
"24.6.24","Other Other",31,34,27,7,0
"24.6.24","Other SNP",36,34,23,6,0
"24.6.24","White Brexit Party",47,32,17,4,0
"24.6.24","White Conservatives",25,34,31,10,0
"24.6.24","White Greens",27,34,30,9,0
"24.6.24","White Labour",23,33,33,11,0
"24.6.24","White Liberal Democrats",16,28,39,16,1
"24.6.24","White Other",24,33,32,10,0
"24.6.24","White SNP",29,34,29,8,0
