"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very","Extremely"
"24.6.24","Other Greens",3,6,15,30,47
"24.6.24","Other Labour",3,7,17,31,41
"24.6.24","Other Liberal Democrats",4,8,18,32,38
"24.6.24","Other Other",7,14,25,30,24
"24.6.24","Other SNP",4,9,19,32,36
"24.6.24","White Brexit Party",13,21,28,24,14
"24.6.24","White Conservatives",8,15,26,29,21
"24.6.24","White Greens",3,6,15,30,47
"24.6.24","White Labour",3,7,17,31,42
"24.6.24","White Liberal Democrats",4,8,18,31,39
"24.6.24","White Other",7,14,25,30,25
"24.6.24","White SNP",4,9,19,32,36
"30.7.24","National",5,11,22,32,30
"30.7.24","Female",4,10,21,32,33
"30.7.24","Male",6,12,24,32,26
"30.7.24","18-24",4,9,21,33,33
"30.7.24","25-34",5,11,22,32,30
"30.7.24","35-54",6,12,23,32,28
"30.7.24","55+",6,12,24,32,27
"30.7.24","Asian",7,13,25,31,24
"30.7.24","Black",4,10,21,32,33
"30.7.24","Mixed",3,7,18,31,40
"30.7.24","Other",5,11,24,33,27
"30.7.24","White",5,11,22,32,30
"30.7.24","Conservatives",7,15,29,31,18
"30.7.24","Greens",1,4,12,30,53
"30.7.24","Labour",3,8,21,35,33
"30.7.24","Liberal Democrats",3,7,19,35,36
"30.7.24","Other",5,11,25,34,25
"30.7.24","Reform UK",14,24,31,21,9
"30.7.24","SNP/Plaid",2,5,15,33,44
"30.7.24","Female 18-24",3,8,19,33,37
"30.7.24","Female 25-34",4,8,19,32,37
"30.7.24","Female 35-54",5,11,23,32,28
"30.7.24","Female 55+",5,11,23,32,28
"30.7.24","Male 18-24",5,11,22,33,29
"30.7.24","Male 25-34",7,14,25,31,24
"30.7.24","Male 35-54",6,12,24,32,27
"30.7.24","Male 55+",6,12,24,31,26
"30.7.24","Female Asian",6,12,24,32,26
"30.7.24","Female Black",4,9,19,32,37
"30.7.24","Female Mixed",2,6,15,30,46
"30.7.24","Female Other",4,10,23,34,29
"30.7.24","Female White",4,10,21,32,33
"30.7.24","Male Asian",8,15,26,30,21
"30.7.24","Male Black",5,11,22,32,30
"30.7.24","Male Mixed",4,9,20,32,35
"30.7.24","Male Other",6,12,25,32,26
"30.7.24","Male White",6,12,24,32,27
"30.7.24","Female Conservatives",6,14,28,32,19
"30.7.24","Female Greens",1,3,10,28,58
"30.7.24","Female Labour",3,7,19,35,36
"30.7.24","Female Liberal Democrats",2,6,17,35,39
"30.7.24","Female Other",4,9,23,35,28
"30.7.24","Female Reform UK",13,23,32,23,10
"30.7.24","Female SNP/Plaid",2,4,13,32,49
"30.7.24","Male Conservatives",7,15,29,31,17
"30.7.24","Male Greens",2,5,14,32,47
"30.7.24","Male Labour",4,9,23,35,29
"30.7.24","Male Liberal Democrats",3,8,21,35,32
"30.7.24","Male Other",5,13,27,33,22
"30.7.24","Male Reform UK",16,25,31,20,8
"30.7.24","Male SNP/Plaid",2,6,17,34,40
"30.7.24","18-24 Asian",6,12,24,32,27
"30.7.24","18-24 Black",2,6,17,33,41
"30.7.24","18-24 Mixed",2,4,12,30,53
"30.7.24","18-24 Other",3,8,20,35,34
"30.7.24","18-24 White",4,9,21,33,33
"30.7.24","25-34 Asian",7,14,24,30,24
"30.7.24","25-34 Black",5,10,20,31,34
"30.7.24","25-34 Mixed",4,8,18,31,39
"30.7.24","25-34 Other",4,9,22,35,31
"30.7.24","25-34 White",5,11,22,32,31
"30.7.24","35-54 Asian",7,14,25,31,24
"30.7.24","35-54 Black",5,11,23,32,29
"30.7.24","35-54 Mixed",5,10,23,32,30
"30.7.24","35-54 Other",5,12,26,33,24
"30.7.24","35-54 White",5,11,23,32,28
"30.7.24","55+ Asian",7,15,27,30,21
"30.7.24","55+ Black",5,11,23,32,29
"30.7.24","55+ Mixed",3,8,19,33,36
"30.7.24","55+ Other",6,13,26,31,24
"30.7.24","55+ White",5,12,24,32,27
"30.7.24","18-24 Conservatives",8,17,30,30,16
"30.7.24","18-24 Greens",2,4,12,31,51
"30.7.24","18-24 Labour",4,9,22,35,31
"30.7.24","18-24 Liberal Democrats",3,8,20,35,34
"30.7.24","18-24 Other",5,12,26,34,24
"30.7.24","18-24 Reform UK",17,26,31,19,8
"30.7.24","18-24 SNP/Plaid",2,6,17,34,40
"30.7.24","25-34 Conservatives",8,17,30,29,16
"30.7.24","25-34 Greens",1,4,12,30,53
"30.7.24","25-34 Labour",3,8,21,35,32
"30.7.24","25-34 Liberal Democrats",3,7,19,35,36
"30.7.24","25-34 Other",5,11,25,34,25
"30.7.24","25-34 Reform UK",16,25,31,20,9
"30.7.24","25-34 SNP/Plaid",2,6,16,33,43
"30.7.24","35-54 Conservatives",7,15,29,31,17
"30.7.24","35-54 Greens",1,4,11,30,54
"30.7.24","35-54 Labour",3,8,21,36,33
"30.7.24","35-54 Liberal Democrats",3,7,19,35,36
"30.7.24","35-54 Other",4,10,25,35,26
"30.7.24","35-54 Reform UK",14,24,31,21,9
"30.7.24","35-54 SNP/Plaid",2,5,14,33,46
"30.7.24","55+ Conservatives",6,14,28,32,20
"30.7.24","55+ Greens",1,3,10,28,59
"30.7.24","55+ Labour",3,7,19,35,36
"30.7.24","55+ Liberal Democrats",2,6,17,35,40
"30.7.24","55+ Other",4,9,23,35,29
"30.7.24","55+ Reform UK",12,23,32,23,10
"30.7.24","55+ SNP/Plaid",2,4,13,32,50
"30.7.24","Asian Conservatives",8,17,31,29,15
"30.7.24","Asian Greens",2,5,14,33,46
"30.7.24","Asian Labour",4,10,24,35,27
"30.7.24","Asian Liberal Democrats",4,9,22,35,30
"30.7.24","Asian Other",6,14,28,32,19
"30.7.24","Asian Reform UK",18,27,30,18,7
"30.7.24","Asian SNP/Plaid",3,8,21,36,31
"30.7.24","Black Conservatives",6,13,27,33,21
"30.7.24","Black Greens",1,3,10,28,57
"30.7.24","Black Labour",3,7,19,35,37
"30.7.24","Black Liberal Democrats",2,6,17,34,41
"30.7.24","Black Other",NA,NA,NA,NA,NA
"30.7.24","Black Reform UK",12,21,32,24,11
"30.7.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","Mixed Conservatives",4,9,22,35,30
"30.7.24","Mixed Greens",1,2,7,23,66
"30.7.24","Mixed Labour",2,5,14,32,48
"30.7.24","Mixed Liberal Democrats",2,5,14,32,48
"30.7.24","Mixed Other",NA,NA,NA,NA,NA
"30.7.24","Mixed Reform UK",9,18,31,28,15
"30.7.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","Other Conservatives",7,15,29,31,18
"30.7.24","Other Greens",2,5,15,34,45
"30.7.24","Other Labour",3,8,21,35,32
"30.7.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"30.7.24","Other Other",NA,NA,NA,NA,NA
"30.7.24","Other Reform UK",13,23,32,22,9
"30.7.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","White Conservatives",7,15,29,31,18
"30.7.24","White Greens",1,4,12,30,53
"30.7.24","White Labour",3,8,21,35,33
"30.7.24","White Liberal Democrats",3,7,19,35,36
"30.7.24","White Other",5,11,25,34,26
"30.7.24","White Reform UK",14,24,31,21,9
"30.7.24","White SNP/Plaid",2,5,15,33,44
"27.8.24","National",6,10,21,32,31
"27.8.24","Female",5,9,19,32,35
"27.8.24","Male",7,11,22,32,28
"27.8.24","18-24",5,8,19,33,35
"27.8.24","25-34",5,9,19,32,35
"27.8.24","35-54",7,11,22,32,28
"27.8.24","55+",6,11,23,32,27
"27.8.24","Asian",7,12,23,32,27
"27.8.24","Black",6,11,21,32,30
"27.8.24","Mixed",7,12,22,31,27
"27.8.24","Other",8,14,25,31,22
"27.8.24","White",5,10,21,32,32
"27.8.24","Conservatives",8,14,27,32,19
"27.8.24","Greens",1,3,10,29,57
"27.8.24","Labour",3,7,18,35,36
"27.8.24","Liberal Democrats",3,7,19,35,35
"27.8.24","Other",6,11,24,34,25
"27.8.24","Reform UK",15,22,30,23,10
"27.8.24","SNP/Plaid",3,7,19,35,36
"27.8.24","Female 18-24",4,7,17,33,39
"27.8.24","Female 25-34",3,7,16,32,42
"27.8.24","Female 35-54",6,10,21,32,31
"27.8.24","Female 55+",6,10,22,33,29
"27.8.24","Male 18-24",5,10,21,33,31
"27.8.24","Male 25-34",6,11,22,32,29
"27.8.24","Male 35-54",8,13,24,31,24
"27.8.24","Male 55+",7,12,24,32,25
"27.8.24","Female Asian",6,10,21,32,30
"27.8.24","Female Black",5,9,20,32,34
"27.8.24","Female Mixed",5,9,20,33,33
"27.8.24","Female Other",7,12,24,33,24
"27.8.24","Female White",4,8,19,33,36
"27.8.24","Male Asian",8,13,24,31,24
"27.8.24","Male Black",7,12,23,32,26
"27.8.24","Male Mixed",9,14,24,30,22
"27.8.24","Male Other",9,15,26,30,20
"27.8.24","Male White",6,11,22,32,28
"27.8.24","Female Conservatives",7,13,26,33,21
"27.8.24","Female Greens",1,3,8,26,62
"27.8.24","Female Labour",3,6,16,35,40
"27.8.24","Female Liberal Democrats",3,6,17,35,39
"27.8.24","Female Other",5,10,23,35,28
"27.8.24","Female Reform UK",13,20,30,25,11
"27.8.24","Female SNP/Plaid",3,6,16,35,41
"27.8.24","Male Conservatives",9,15,28,31,17
"27.8.24","Male Greens",2,4,12,31,52
"27.8.24","Male Labour",4,8,20,36,32
"27.8.24","Male Liberal Democrats",4,8,21,36,31
"27.8.24","Male Other",7,13,26,33,21
"27.8.24","Male Reform UK",17,24,30,21,9
"27.8.24","Male SNP/Plaid",4,8,20,36,32
"27.8.24","18-24 Asian",6,10,21,33,30
"27.8.24","18-24 Black",3,7,18,34,38
"27.8.24","18-24 Mixed",3,7,18,34,37
"27.8.24","18-24 Other",5,9,22,35,29
"27.8.24","18-24 White",4,8,19,33,36
"27.8.24","25-34 Asian",6,11,21,32,31
"27.8.24","25-34 Black",6,10,20,31,34
"27.8.24","25-34 Mixed",7,11,21,32,29
"27.8.24","25-34 Other",5,10,22,35,28
"27.8.24","25-34 White",5,9,19,32,36
"27.8.24","35-54 Asian",8,13,23,31,25
"27.8.24","35-54 Black",8,13,24,32,24
"27.8.24","35-54 Mixed",11,17,27,28,18
"27.8.24","35-54 Other",9,16,27,30,18
"27.8.24","35-54 White",6,11,22,32,28
"27.8.24","55+ Asian",8,13,25,31,23
"27.8.24","55+ Black",7,13,24,32,24
"27.8.24","55+ Mixed",8,13,25,31,23
"27.8.24","55+ Other",11,16,27,29,18
"27.8.24","55+ White",6,11,22,32,28
"27.8.24","18-24 Conservatives",8,15,28,31,18
"27.8.24","18-24 Greens",2,4,11,30,54
"27.8.24","18-24 Labour",4,7,19,35,35
"27.8.24","18-24 Liberal Democrats",4,8,20,35,33
"27.8.24","18-24 Other",6,12,25,34,23
"27.8.24","18-24 Reform UK",17,23,30,22,9
"27.8.24","18-24 SNP/Plaid",4,8,20,36,32
"27.8.24","25-34 Conservatives",7,14,27,32,20
"27.8.24","25-34 Greens",1,3,9,27,60
"27.8.24","25-34 Labour",3,6,17,35,39
"27.8.24","25-34 Liberal Democrats",3,7,17,35,38
"27.8.24","25-34 Other",5,10,23,35,27
"27.8.24","25-34 Reform UK",15,21,30,24,11
"27.8.24","25-34 SNP/Plaid",3,7,17,35,38
"27.8.24","35-54 Conservatives",9,15,28,31,17
"27.8.24","35-54 Greens",1,3,10,29,56
"27.8.24","35-54 Labour",4,8,19,36,34
"27.8.24","35-54 Liberal Democrats",4,8,20,36,33
"27.8.24","35-54 Other",6,12,25,34,23
"27.8.24","35-54 Reform UK",17,23,30,21,9
"27.8.24","35-54 SNP/Plaid",3,7,19,36,35
"27.8.24","55+ Conservatives",7,13,27,33,20
"27.8.24","55+ Greens",1,3,9,27,61
"27.8.24","55+ Labour",3,6,17,35,39
"27.8.24","55+ Liberal Democrats",3,6,17,35,38
"27.8.24","55+ Other",5,10,23,35,27
"27.8.24","55+ Reform UK",14,21,30,24,11
"27.8.24","55+ SNP/Plaid",3,6,16,35,40
"27.8.24","Asian Conservatives",9,16,28,30,17
"27.8.24","Asian Greens",2,4,12,31,52
"27.8.24","Asian Labour",4,8,20,35,32
"27.8.24","Asian Liberal Democrats",4,9,21,35,31
"27.8.24","Asian Other",7,14,27,32,20
"27.8.24","Asian Reform UK",18,24,30,20,8
"27.8.24","Asian SNP/Plaid",5,10,24,35,26
"27.8.24","Black Conservatives",8,15,28,31,18
"27.8.24","Black Greens",2,3,10,29,56
"27.8.24","Black Labour",4,7,19,35,35
"27.8.24","Black Liberal Democrats",4,8,19,35,34
"27.8.24","Black Other",NA,NA,NA,NA,NA
"27.8.24","Black Reform UK",16,22,30,23,10
"27.8.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","Mixed Conservatives",9,16,29,30,16
"27.8.24","Mixed Greens",2,4,12,31,51
"27.8.24","Mixed Labour",4,8,20,35,33
"27.8.24","Mixed Liberal Democrats",4,9,21,35,30
"27.8.24","Mixed Other",NA,NA,NA,NA,NA
"27.8.24","Mixed Reform UK",18,25,29,20,8
"27.8.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","Other Conservatives",12,19,30,26,12
"27.8.24","Other Greens",3,6,17,35,38
"27.8.24","Other Labour",5,10,23,35,26
"27.8.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"27.8.24","Other Other",NA,NA,NA,NA,NA
"27.8.24","Other Reform UK",22,26,28,17,6
"27.8.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","White Conservatives",7,14,27,32,20
"27.8.24","White Greens",1,3,10,28,58
"27.8.24","White Labour",3,7,18,35,37
"27.8.24","White Liberal Democrats",3,7,18,35,36
"27.8.24","White Other",6,11,24,34,25
"27.8.24","White Reform UK",15,22,30,23,10
"27.8.24","White SNP/Plaid",3,7,18,35,36
"30.9.24","National",5,13,24,32,27
"30.9.24","Female",4,11,22,32,30
"30.9.24","Male",6,15,25,31,23
"30.9.24","18-24",4,11,21,32,31
"30.9.24","25-34",5,13,24,32,26
"30.9.24","35-54",6,14,24,31,25
"30.9.24","55+",5,14,25,31,25
"30.9.24","Asian",5,12,23,32,28
"30.9.24","Black",4,11,22,32,30
"30.9.24","Mixed",7,16,26,30,22
"30.9.24","Other",6,15,26,31,21
"30.9.24","White",5,13,24,32,27
"30.9.24","Conservatives",7,17,30,30,17
"30.9.24","Greens",1,5,13,32,49
"30.9.24","Labour",3,9,22,35,31
"30.9.24","Liberal Democrats",3,8,20,35,34
"30.9.24","Other",6,16,29,31,18
"30.9.24","Reform UK",14,28,31,20,8
"30.9.24","SNP/Plaid",3,9,22,35,31
"30.9.24","Female 18-24",3,8,18,33,38
"30.9.24","Female 25-34",5,12,22,32,29
"30.9.24","Female 35-54",5,13,24,32,27
"30.9.24","Female 55+",4,12,23,32,28
"30.9.24","Male 18-24",6,13,25,32,25
"30.9.24","Male 25-34",6,14,25,31,24
"30.9.24","Male 35-54",6,14,25,31,24
"30.9.24","Male 55+",7,16,26,30,21
"30.9.24","Female Asian",4,11,21,32,32
"30.9.24","Female Black",4,10,20,32,34
"30.9.24","Female Mixed",5,13,24,32,27
"30.9.24","Female Other",5,13,25,33,24
"30.9.24","Female White",4,11,22,32,30
"30.9.24","Male Asian",6,14,24,31,25
"30.9.24","Male Black",5,13,24,32,27
"30.9.24","Male Mixed",9,19,27,28,17
"30.9.24","Male Other",7,17,27,30,19
"30.9.24","Male White",6,15,25,31,23
"30.9.24","Female Conservatives",6,16,29,31,19
"30.9.24","Female Greens",1,4,11,30,55
"30.9.24","Female Labour",3,8,20,35,34
"30.9.24","Female Liberal Democrats",2,7,18,35,38
"30.9.24","Female Other",5,14,27,33,21
"30.9.24","Female Reform UK",12,25,31,22,9
"30.9.24","Female SNP/Plaid",2,7,18,35,37
"30.9.24","Male Conservatives",8,19,30,28,15
"30.9.24","Male Greens",2,6,16,34,43
"30.9.24","Male Labour",4,11,24,35,27
"30.9.24","Male Liberal Democrats",3,10,22,35,29
"30.9.24","Male Other",7,18,30,29,15
"30.9.24","Male Reform UK",15,29,30,18,7
"30.9.24","Male SNP/Plaid",4,11,24,35,27
"30.9.24","18-24 Asian",4,10,21,32,32
"30.9.24","18-24 Black",2,7,18,33,39
"30.9.24","18-24 Mixed",3,10,22,34,31
"30.9.24","18-24 Other",4,11,23,34,28
"30.9.24","18-24 White",4,11,22,32,31
"30.9.24","25-34 Asian",5,13,23,32,27
"30.9.24","25-34 Black",5,12,22,31,30
"30.9.24","25-34 Mixed",8,17,26,30,20
"30.9.24","25-34 Other",4,12,26,34,24
"30.9.24","25-34 White",5,13,24,32,26
"30.9.24","35-54 Asian",5,12,23,32,28
"30.9.24","35-54 Black",5,13,24,32,27
"30.9.24","35-54 Mixed",10,21,28,26,15
"30.9.24","35-54 Other",6,16,28,30,19
"30.9.24","35-54 White",5,14,24,31,25
"30.9.24","55+ Asian",5,13,25,32,25
"30.9.24","55+ Black",5,13,24,32,26
"30.9.24","55+ Mixed",8,18,27,29,18
"30.9.24","55+ Other",8,18,27,29,19
"30.9.24","55+ White",5,14,25,31,25
"30.9.24","18-24 Conservatives",7,18,29,29,16
"30.9.24","18-24 Greens",2,5,14,32,48
"30.9.24","18-24 Labour",3,10,22,35,31
"30.9.24","18-24 Liberal Democrats",3,9,21,35,32
"30.9.24","18-24 Other",6,16,28,31,19
"30.9.24","18-24 Reform UK",16,28,30,19,8
"30.9.24","18-24 SNP/Plaid",4,11,23,34,28
"30.9.24","25-34 Conservatives",8,20,31,28,14
"30.9.24","25-34 Greens",1,5,14,32,48
"30.9.24","25-34 Labour",3,10,23,35,28
"30.9.24","25-34 Liberal Democrats",3,9,21,35,31
"30.9.24","25-34 Other",7,17,30,30,17
"30.9.24","25-34 Reform UK",15,29,30,18,7
"30.9.24","25-34 SNP/Plaid",3,10,22,35,30
"30.9.24","35-54 Conservatives",7,18,30,29,15
"30.9.24","35-54 Greens",1,4,12,31,51
"30.9.24","35-54 Labour",3,9,22,35,31
"30.9.24","35-54 Liberal Democrats",3,8,20,35,34
"30.9.24","35-54 Other",6,16,29,32,18
"30.9.24","35-54 Reform UK",14,28,31,20,8
"30.9.24","35-54 SNP/Plaid",3,8,21,36,33
"30.9.24","55+ Conservatives",6,16,29,31,18
"30.9.24","55+ Greens",1,4,11,30,54
"30.9.24","55+ Labour",3,8,20,35,34
"30.9.24","55+ Liberal Democrats",2,7,18,35,38
"30.9.24","55+ Other",5,14,27,33,21
"30.9.24","55+ Reform UK",12,26,31,21,9
"30.9.24","55+ SNP/Plaid",2,7,19,35,37
"30.9.24","Asian Conservatives",6,16,29,31,18
"30.9.24","Asian Greens",1,4,12,31,51
"30.9.24","Asian Labour",3,9,21,35,33
"30.9.24","Asian Liberal Democrats",3,8,19,35,36
"30.9.24","Asian Other",6,15,28,31,20
"30.9.24","Asian Reform UK",13,26,31,21,9
"30.9.24","Asian SNP/Plaid",4,11,24,35,26
"30.9.24","Black Conservatives",6,15,28,32,19
"30.9.24","Black Greens",1,4,12,30,53
"30.9.24","Black Labour",3,8,20,35,34
"30.9.24","Black Liberal Democrats",2,7,18,35,37
"30.9.24","Black Other",NA,NA,NA,NA,NA
"30.9.24","Black Reform UK",12,25,31,22,10
"30.9.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","Mixed Conservatives",8,20,31,27,13
"30.9.24","Mixed Greens",2,6,16,33,42
"30.9.24","Mixed Labour",4,11,25,34,26
"30.9.24","Mixed Liberal Democrats",4,11,24,34,27
"30.9.24","Mixed Other",NA,NA,NA,NA,NA
"30.9.24","Mixed Reform UK",18,31,29,16,6
"30.9.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","Other Conservatives",8,20,31,27,13
"30.9.24","Other Greens",3,8,20,36,34
"30.9.24","Other Labour",4,11,24,34,26
"30.9.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"30.9.24","Other Other",NA,NA,NA,NA,NA
"30.9.24","Other Reform UK",17,30,30,17,6
"30.9.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","White Conservatives",7,17,30,30,17
"30.9.24","White Greens",2,5,13,32,48
"30.9.24","White Labour",3,9,22,35,31
"30.9.24","White Liberal Democrats",3,8,20,35,33
"30.9.24","White Other",6,16,29,31,18
"30.9.24","White Reform UK",14,28,31,20,8
"30.9.24","White SNP/Plaid",3,9,21,35,31
"31.10.24","National",6,11,21,33,29
"31.10.24","Female",5,9,20,33,32
"31.10.24","Male",7,12,23,32,26
"31.10.24","18-24",4,7,17,33,38
"31.10.24","25-34",6,11,22,33,28
"31.10.24","35-54",7,12,23,33,26
"31.10.24","55+",7,12,23,33,25
"31.10.24","Asian",6,11,21,33,29
"31.10.24","Black",5,10,20,33,32
"31.10.24","Mixed",4,9,18,33,36
"31.10.24","Other",10,16,26,30,18
"31.10.24","White",6,11,21,33,29
"31.10.24","Conservatives",9,16,28,31,16
"31.10.24","Greens",1,3,9,28,59
"31.10.24","Labour",4,8,20,36,31
"31.10.24","Liberal Democrats",3,7,17,36,37
"31.10.24","Other",5,11,23,36,25
"31.10.24","Reform UK",15,22,30,24,10
"31.10.24","SNP/Plaid",3,7,17,36,37
"31.10.24","Female 18-24",3,6,16,33,41
"31.10.24","Female 25-34",5,9,20,34,32
"31.10.24","Female 35-54",6,11,22,33,28
"31.10.24","Female 55+",6,11,23,33,27
"31.10.24","Male 18-24",4,8,19,34,35
"31.10.24","Male 25-34",8,13,24,32,23
"31.10.24","Male 35-54",8,13,24,32,23
"31.10.24","Male 55+",7,13,24,32,24
"31.10.24","Female Asian",5,10,20,33,32
"31.10.24","Female Black",4,9,19,33,36
"31.10.24","Female Mixed",3,7,16,33,41
"31.10.24","Female Other",8,15,27,32,18
"31.10.24","Female White",5,10,20,33,32
"31.10.24","Male Asian",7,12,22,33,27
"31.10.24","Male Black",6,11,21,33,29
"31.10.24","Male Mixed",6,10,21,32,31
"31.10.24","Male Other",11,17,26,28,17
"31.10.24","Male White",7,12,23,33,26
"31.10.24","Female Conservatives",8,15,28,32,18
"31.10.24","Female Greens",1,2,8,26,63
"31.10.24","Female Labour",3,7,18,37,34
"31.10.24","Female Liberal Democrats",3,6,16,36,40
"31.10.24","Female Other",4,9,22,37,28
"31.10.24","Female Reform UK",13,20,30,26,11
"31.10.24","Female SNP/Plaid",3,6,16,36,40
"31.10.24","Male Conservatives",10,17,29,30,15
"31.10.24","Male Greens",1,3,10,30,55
"31.10.24","Male Labour",5,9,22,36,28
"31.10.24","Male Liberal Democrats",3,7,19,37,34
"31.10.24","Male Other",6,12,25,35,22
"31.10.24","Male Reform UK",16,23,30,22,9
"31.10.24","Male SNP/Plaid",3,7,18,37,34
"31.10.24","18-24 Asian",4,8,17,34,38
"31.10.24","18-24 Black",2,5,13,33,47
"31.10.24","18-24 Mixed",2,4,11,30,54
"31.10.24","18-24 Other",5,10,21,35,29
"31.10.24","18-24 White",4,8,17,33,38
"31.10.24","25-34 Asian",7,12,22,33,27
"31.10.24","25-34 Black",6,10,20,32,32
"31.10.24","25-34 Mixed",5,10,20,34,31
"31.10.24","25-34 Other",8,15,27,32,18
"31.10.24","25-34 White",6,11,22,33,27
"31.10.24","35-54 Asian",6,11,22,33,27
"31.10.24","35-54 Black",6,11,22,33,27
"31.10.24","35-54 Mixed",7,12,24,33,24
"31.10.24","35-54 Other",12,18,28,28,14
"31.10.24","35-54 White",7,12,23,33,26
"31.10.24","55+ Asian",7,12,24,33,24
"31.10.24","55+ Black",6,11,23,33,27
"31.10.24","55+ Mixed",5,10,21,34,30
"31.10.24","55+ Other",12,19,28,27,14
"31.10.24","55+ White",7,12,23,33,25
"31.10.24","18-24 Conservatives",8,14,27,33,18
"31.10.24","18-24 Greens",1,3,8,27,61
"31.10.24","18-24 Labour",3,7,18,36,35
"31.10.24","18-24 Liberal Democrats",3,6,16,36,40
"31.10.24","18-24 Other",5,9,22,36,28
"31.10.24","18-24 Reform UK",13,21,30,26,11
"31.10.24","18-24 SNP/Plaid",3,6,17,36,38
"31.10.24","25-34 Conservatives",11,18,29,29,14
"31.10.24","25-34 Greens",2,3,10,30,54
"31.10.24","25-34 Labour",5,9,22,36,28
"31.10.24","25-34 Liberal Democrats",4,8,19,36,33
"31.10.24","25-34 Other",6,12,25,35,22
"31.10.24","25-34 Reform UK",17,24,29,22,8
"31.10.24","25-34 SNP/Plaid",4,8,20,37,32
"31.10.24","35-54 Conservatives",10,17,29,30,15
"31.10.24","35-54 Greens",1,3,9,29,57
"31.10.24","35-54 Labour",4,9,21,37,30
"31.10.24","35-54 Liberal Democrats",3,7,18,37,35
"31.10.24","35-54 Other",6,11,24,35,23
"31.10.24","35-54 Reform UK",15,23,30,23,9
"31.10.24","35-54 SNP/Plaid",3,7,18,37,35
"31.10.24","55+ Conservatives",8,15,28,32,17
"31.10.24","55+ Greens",1,3,8,27,61
"31.10.24","55+ Labour",3,7,19,37,34
"31.10.24","55+ Liberal Democrats",3,6,16,36,39
"31.10.24","55+ Other",5,10,22,36,27
"31.10.24","55+ Reform UK",13,21,30,25,11
"31.10.24","55+ SNP/Plaid",3,6,16,36,40
"31.10.24","Asian Conservatives",8,15,28,32,17
"31.10.24","Asian Greens",1,3,9,28,59
"31.10.24","Asian Labour",4,8,20,37,32
"31.10.24","Asian Liberal Democrats",3,6,17,36,38
"31.10.24","Asian Other",4,9,22,36,28
"31.10.24","Asian Reform UK",14,22,30,24,10
"31.10.24","Asian SNP/Plaid",3,6,17,36,37
"31.10.24","Black Conservatives",8,14,27,33,18
"31.10.24","Black Greens",1,3,8,26,62
"31.10.24","Black Labour",3,7,18,36,35
"31.10.24","Black Liberal Democrats",3,6,15,35,41
"31.10.24","Black Other",NA,NA,NA,NA,NA
"31.10.24","Black Reform UK",13,20,30,26,11
"31.10.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","Mixed Conservatives",6,12,25,35,22
"31.10.24","Mixed Greens",1,2,6,21,71
"31.10.24","Mixed Labour",3,6,16,35,41
"31.10.24","Mixed Liberal Democrats",2,4,12,33,50
"31.10.24","Mixed Other",NA,NA,NA,NA,NA
"31.10.24","Mixed Reform UK",11,19,30,28,13
"31.10.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","Other Conservatives",15,22,30,24,10
"31.10.24","Other Greens",2,5,14,35,43
"31.10.24","Other Labour",7,13,26,34,20
"31.10.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"31.10.24","Other Other",NA,NA,NA,NA,NA
"31.10.24","Other Reform UK",22,27,28,17,6
"31.10.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","White Conservatives",9,16,28,31,16
"31.10.24","White Greens",1,3,9,28,58
"31.10.24","White Labour",4,8,20,37,31
"31.10.24","White Liberal Democrats",3,7,17,36,37
"31.10.24","White Other",5,11,24,36,25
"31.10.24","White Reform UK",15,22,30,24,10
"31.10.24","White SNP/Plaid",3,7,17,36,37
"29.11.24","National",20,24,7,15,34
"29.11.24","Female",19,23,6,15,36
"29.11.24","Male",22,25,7,15,32
"29.11.24","18-24",19,23,6,15,37
"29.11.24","25-34",20,24,6,15,34
"29.11.24","35-54",21,24,7,15,33
"29.11.24","55+",22,25,7,15,32
"29.11.24","Asian",17,22,6,15,40
"29.11.24","Black",18,23,6,15,37
"29.11.24","Mixed",25,26,7,14,28
"29.11.24","Other",21,25,7,15,33
"29.11.24","White",21,24,7,15,33
"29.11.24","Conservatives",20,24,7,15,34
"29.11.24","Greens",34,28,6,12,20
"29.11.24","Labour",19,23,7,15,36
"29.11.24","Liberal Democrats",18,23,7,15,36
"29.11.24","Other",20,24,7,15,34
"29.11.24","Reform UK",18,23,7,15,37
"29.11.24","SNP/Plaid",21,25,7,15,33
