"Date","Demographic.Level","Never","Rarely","Sometimes","Very.often","Always"
"24.6.24","Other Labour",34,27,24,11,3
"24.6.24","Other Liberal Democrats",40,27,22,10,2
"24.6.24","Other Other",48,25,18,7,2
"24.6.24","Other SNP",39,27,22,10,2
"24.6.24","White Brexit Party",55,24,15,5,1
"24.6.24","White Conservatives",47,26,18,7,2
"24.6.24","White Greens",50,26,17,6,1
"24.6.24","White Labour",43,27,20,8,2
"24.6.24","White Liberal Democrats",47,26,18,7,2
"24.6.24","White Other",55,24,15,5,1
"24.6.24","White SNP",47,26,18,7,2
"30.7.24","National",34,26,23,13,4
"30.7.24","Female",37,27,22,11,3
"30.7.24","Male",31,25,24,15,4
"30.7.24","18-24",30,27,25,14,4
"30.7.24","25-34",25,25,27,17,5
"30.7.24","35-54",33,27,23,13,4
"30.7.24","55+",48,26,17,8,2
"30.7.24","Asian",20,24,29,21,6
"30.7.24","Black",9,14,28,33,15
"30.7.24","Mixed",20,24,29,21,6
"30.7.24","Other",15,21,30,25,9
"30.7.24","White",38,27,22,11,3
"30.7.24","Conservatives",39,26,21,11,3
"30.7.24","Greens",36,27,22,12,3
"30.7.24","Labour",30,26,25,15,4
"30.7.24","Liberal Democrats",34,26,23,13,4
"30.7.24","Other",37,27,22,11,3
"30.7.24","Reform UK",34,26,23,13,4
"30.7.24","SNP/Plaid",42,27,20,9,2
"30.7.24","Female 18-24",33,27,24,13,4
"30.7.24","Female 25-34",31,27,25,14,4
"30.7.24","Female 35-54",39,27,21,10,3
"30.7.24","Female 55+",47,26,17,8,2
"30.7.24","Male 18-24",27,26,26,16,5
"30.7.24","Male 25-34",20,24,29,21,7
"30.7.24","Male 35-54",27,26,26,16,5
"30.7.24","Male 55+",49,25,17,7,2
"30.7.24","Female Asian",23,25,29,18,5
"30.7.24","Female Black",10,16,30,32,13
"30.7.24","Female Mixed",22,25,29,18,5
"30.7.24","Female Other",16,22,30,24,8
"30.7.24","Female White",41,28,20,9,2
"30.7.24","Male Asian",18,22,29,23,8
"30.7.24","Male Black",8,13,26,35,18
"30.7.24","Male Mixed",18,22,29,23,7
"30.7.24","Male Other",15,20,29,27,10
"30.7.24","Male White",34,27,24,12,3
"30.7.24","Female Conservatives",41,27,20,10,3
"30.7.24","Female Greens",40,27,20,10,3
"30.7.24","Female Labour",34,27,23,13,4
"30.7.24","Female Liberal Democrats",38,27,21,11,3
"30.7.24","Female Other",41,27,20,9,2
"30.7.24","Female Reform UK",37,27,21,11,3
"30.7.24","Female SNP/Plaid",50,26,16,7,2
"30.7.24","Male Conservatives",37,26,22,12,4
"30.7.24","Male Greens",31,26,24,14,4
"30.7.24","Male Labour",27,25,26,17,5
"30.7.24","Male Liberal Democrats",31,26,24,15,5
"30.7.24","Male Other",33,27,24,13,3
"30.7.24","Male Reform UK",32,25,24,14,4
"30.7.24","Male SNP/Plaid",37,27,22,11,3
"30.7.24","18-24 Asian",17,23,31,23,7
"30.7.24","18-24 Black",7,13,27,36,17
"30.7.24","18-24 Mixed",18,23,30,22,7
"30.7.24","18-24 Other",11,18,31,30,11
"30.7.24","18-24 White",33,28,24,12,3
"30.7.24","25-34 Asian",14,20,31,27,9
"30.7.24","25-34 Black",6,11,25,38,21
"30.7.24","25-34 Mixed",13,19,31,28,10
"30.7.24","25-34 Other",9,15,29,33,14
"30.7.24","25-34 White",28,27,26,15,4
"30.7.24","35-54 Asian",20,24,30,21,6
"30.7.24","35-54 Black",8,14,28,34,15
"30.7.24","35-54 Mixed",20,24,30,21,6
"30.7.24","35-54 Other",13,19,31,27,10
"30.7.24","35-54 White",37,28,22,11,3
"30.7.24","55+ Asian",31,28,25,13,3
"30.7.24","55+ Black",14,21,31,25,8
"30.7.24","55+ Mixed",32,28,25,12,3
"30.7.24","55+ Other",22,26,29,18,5
"30.7.24","55+ White",52,26,15,6,1
"30.7.24","18-24 Conservatives",30,28,25,13,4
"30.7.24","18-24 Greens",34,27,23,13,3
"30.7.24","18-24 Labour",27,26,26,16,5
"30.7.24","18-24 Liberal Democrats",29,27,25,15,4
"30.7.24","18-24 Other",33,28,24,12,3
"30.7.24","18-24 Reform UK",29,27,26,14,4
"30.7.24","18-24 SNP/Plaid",35,28,23,11,3
"30.7.24","25-34 Conservatives",25,25,27,18,6
"30.7.24","25-34 Greens",31,26,24,14,4
"30.7.24","25-34 Labour",24,25,28,18,6
"30.7.24","25-34 Liberal Democrats",27,26,26,17,5
"30.7.24","25-34 Other",31,28,25,13,3
"30.7.24","25-34 Reform UK",24,25,27,18,6
"30.7.24","25-34 SNP/Plaid",33,28,24,12,3
"30.7.24","35-54 Conservatives",32,27,24,14,4
"30.7.24","35-54 Greens",42,27,20,9,2
"30.7.24","35-54 Labour",31,27,24,14,4
"30.7.24","35-54 Liberal Democrats",34,27,23,13,4
"30.7.24","35-54 Other",40,28,20,9,2
"30.7.24","35-54 Reform UK",32,27,24,14,4
"30.7.24","35-54 SNP/Plaid",44,27,19,8,2
"30.7.24","55+ Conservatives",47,26,17,8,2
"30.7.24","55+ Greens",59,23,12,4,1
"30.7.24","55+ Labour",46,26,18,8,2
"30.7.24","55+ Liberal Democrats",49,25,16,7,2
"30.7.24","55+ Other",57,24,13,5,1
"30.7.24","55+ Reform UK",47,26,17,8,2
"30.7.24","55+ SNP/Plaid",60,23,12,4,1
"30.7.24","Asian Conservatives",25,26,27,17,5
"30.7.24","Asian Greens",21,24,29,20,6
"30.7.24","Asian Labour",18,22,30,23,7
"30.7.24","Asian Liberal Democrats",21,24,29,20,6
"30.7.24","Asian Other",18,24,30,21,6
"30.7.24","Asian Reform UK",21,24,29,20,6
"30.7.24","Asian SNP/Plaid",18,23,31,21,6
"30.7.24","Black Conservatives",11,17,29,30,13
"30.7.24","Black Greens",8,14,28,34,15
"30.7.24","Black Labour",7,13,27,36,18
"30.7.24","Black Liberal Democrats",9,15,28,33,15
"30.7.24","Black Other",NA,NA,NA,NA,NA
"30.7.24","Black Reform UK",9,15,28,33,15
"30.7.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","Mixed Conservatives",26,26,27,16,5
"30.7.24","Mixed Greens",21,25,29,19,5
"30.7.24","Mixed Labour",18,23,30,22,7
"30.7.24","Mixed Liberal Democrats",18,23,31,22,7
"30.7.24","Mixed Other",NA,NA,NA,NA,NA
"30.7.24","Mixed Reform UK",21,23,28,21,7
"30.7.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","Other Conservatives",18,23,30,22,7
"30.7.24","Other Greens",12,19,31,28,10
"30.7.24","Other Labour",13,19,30,28,10
"30.7.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"30.7.24","Other Other",NA,NA,NA,NA,NA
"30.7.24","Other Reform UK",23,26,29,17,5
"30.7.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"30.7.24","White Conservatives",43,27,19,9,2
"30.7.24","White Greens",39,28,21,10,2
"30.7.24","White Labour",34,27,24,12,3
"30.7.24","White Liberal Democrats",38,27,21,10,3
"30.7.24","White Other",38,27,21,10,3
"30.7.24","White Reform UK",38,27,22,11,3
"30.7.24","White SNP/Plaid",43,27,19,9,2
"27.8.24","National",34,28,24,11,3
"27.8.24","Female",37,28,22,10,3
"27.8.24","Male",30,27,25,13,4
"27.8.24","18-24",28,28,26,13,4
"27.8.24","25-34",29,28,26,13,4
"27.8.24","35-54",31,28,25,12,4
"27.8.24","55+",46,27,18,7,2
"27.8.24","Asian",19,25,31,19,6
"27.8.24","Black",9,15,31,31,14
"27.8.24","Mixed",25,27,29,15,4
"27.8.24","Other",17,23,32,21,7
"27.8.24","White",37,29,23,9,3
"27.8.24","Conservatives",37,28,22,10,3
"27.8.24","Greens",33,28,24,12,3
"27.8.24","Labour",31,28,25,12,4
"27.8.24","Liberal Democrats",33,28,24,12,4
"27.8.24","Other",33,29,24,11,3
"27.8.24","Reform UK",36,28,23,11,3
"27.8.24","SNP/Plaid",41,28,20,8,2
"27.8.24","Female 18-24",30,28,25,12,4
"27.8.24","Female 25-34",34,29,24,11,3
"27.8.24","Female 35-54",35,29,23,10,3
"27.8.24","Female 55+",47,27,17,7,2
"27.8.24","Male 18-24",26,28,27,14,4
"27.8.24","Male 25-34",24,27,28,16,5
"27.8.24","Male 35-54",26,28,28,14,4
"27.8.24","Male 55+",45,27,18,7,2
"27.8.24","Female Asian",21,26,31,17,5
"27.8.24","Female Black",10,17,32,29,12
"27.8.24","Female Mixed",27,28,28,13,4
"27.8.24","Female Other",19,25,32,19,6
"27.8.24","Female White",40,29,21,8,2
"27.8.24","Male Asian",17,23,32,21,7
"27.8.24","Male Black",7,14,29,33,16
"27.8.24","Male Mixed",23,26,30,16,5
"27.8.24","Male Other",16,22,32,22,8
"27.8.24","Male White",34,29,24,11,3
"27.8.24","Female Conservatives",40,28,21,9,2
"27.8.24","Female Greens",36,28,22,10,3
"27.8.24","Female Labour",34,28,24,11,3
"27.8.24","Female Liberal Democrats",37,28,22,10,3
"27.8.24","Female Other",36,29,23,9,3
"27.8.24","Female Reform UK",39,28,21,9,3
"27.8.24","Female SNP/Plaid",48,27,17,6,2
"27.8.24","Male Conservatives",34,27,24,12,4
"27.8.24","Male Greens",29,28,26,13,4
"27.8.24","Male Labour",28,27,27,14,4
"27.8.24","Male Liberal Democrats",30,27,25,13,4
"27.8.24","Male Other",30,28,26,12,4
"27.8.24","Male Reform UK",33,28,24,12,4
"27.8.24","Male SNP/Plaid",37,29,22,9,3
"27.8.24","18-24 Asian",15,23,33,22,7
"27.8.24","18-24 Black",6,13,29,35,17
"27.8.24","18-24 Mixed",21,27,31,16,5
"27.8.24","18-24 Other",12,20,33,25,9
"27.8.24","18-24 White",31,29,25,11,3
"27.8.24","25-34 Asian",15,22,33,22,7
"27.8.24","25-34 Black",7,13,29,34,17
"27.8.24","25-34 Mixed",20,26,31,18,5
"27.8.24","25-34 Other",13,20,33,25,9
"27.8.24","25-34 White",32,29,25,11,3
"27.8.24","35-54 Asian",17,24,32,20,7
"27.8.24","35-54 Black",7,14,30,33,15
"27.8.24","35-54 Mixed",23,27,30,16,5
"27.8.24","35-54 Other",14,21,33,24,8
"27.8.24","35-54 White",34,29,24,10,3
"27.8.24","55+ Asian",28,29,27,12,3
"27.8.24","55+ Black",13,21,33,24,8
"27.8.24","55+ Mixed",36,30,22,9,2
"27.8.24","55+ Other",25,28,29,14,4
"27.8.24","55+ White",50,27,16,5,1
"27.8.24","18-24 Conservatives",28,29,27,13,4
"27.8.24","18-24 Greens",30,28,26,12,4
"27.8.24","18-24 Labour",27,28,27,14,4
"27.8.24","18-24 Liberal Democrats",28,28,26,13,4
"27.8.24","18-24 Other",28,28,27,13,4
"27.8.24","18-24 Reform UK",30,29,26,12,3
"27.8.24","18-24 SNP/Plaid",34,29,24,10,3
"27.8.24","25-34 Conservatives",27,28,27,14,4
"27.8.24","25-34 Greens",31,28,25,12,4
"27.8.24","25-34 Labour",27,28,27,14,4
"27.8.24","25-34 Liberal Democrats",30,28,25,13,4
"27.8.24","25-34 Other",31,29,25,11,3
"27.8.24","25-34 Reform UK",29,28,26,13,4
"27.8.24","25-34 SNP/Plaid",37,29,22,9,2
"27.8.24","35-54 Conservatives",29,28,26,13,4
"27.8.24","35-54 Greens",36,29,23,10,3
"27.8.24","35-54 Labour",29,28,26,13,4
"27.8.24","35-54 Liberal Democrats",31,28,25,12,4
"27.8.24","35-54 Other",34,29,24,10,3
"27.8.24","35-54 Reform UK",31,28,25,12,4
"27.8.24","35-54 SNP/Plaid",40,29,21,8,2
"27.8.24","55+ Conservatives",44,28,19,7,2
"27.8.24","55+ Greens",54,26,14,5,1
"27.8.24","55+ Labour",45,28,18,7,2
"27.8.24","55+ Liberal Democrats",47,27,17,7,2
"27.8.24","55+ Other",50,27,16,5,1
"27.8.24","55+ Reform UK",47,27,17,7,2
"27.8.24","55+ SNP/Plaid",58,25,13,4,1
"27.8.24","Asian Conservatives",22,26,30,17,5
"27.8.24","Asian Greens",17,24,32,20,6
"27.8.24","Asian Labour",17,24,32,21,7
"27.8.24","Asian Liberal Democrats",19,25,31,19,6
"27.8.24","Asian Other",15,22,33,22,7
"27.8.24","Asian Reform UK",21,25,30,18,6
"27.8.24","Asian SNP/Plaid",17,24,33,20,6
"27.8.24","Black Conservatives",10,17,31,29,13
"27.8.24","Black Greens",7,14,31,33,15
"27.8.24","Black Labour",7,14,30,33,16
"27.8.24","Black Liberal Democrats",9,16,31,31,14
"27.8.24","Black Other",NA,NA,NA,NA,NA
"27.8.24","Black Reform UK",10,17,31,29,13
"27.8.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","Mixed Conservatives",29,28,27,13,4
"27.8.24","Mixed Greens",23,27,30,15,4
"27.8.24","Mixed Labour",24,27,29,16,5
"27.8.24","Mixed Liberal Democrats",21,27,31,16,5
"27.8.24","Mixed Other",NA,NA,NA,NA,NA
"27.8.24","Mixed Reform UK",26,28,28,14,4
"27.8.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","Other Conservatives",19,25,31,19,6
"27.8.24","Other Greens",13,21,33,24,8
"27.8.24","Other Labour",16,22,32,22,8
"27.8.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"27.8.24","Other Other",NA,NA,NA,NA,NA
"27.8.24","Other Reform UK",26,29,28,13,4
"27.8.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"27.8.24","White Conservatives",41,28,21,8,2
"27.8.24","White Greens",36,29,23,9,3
"27.8.24","White Labour",34,29,24,10,3
"27.8.24","White Liberal Democrats",37,29,22,9,2
"27.8.24","White Other",34,29,24,10,3
"27.8.24","White Reform UK",39,29,21,9,2
"27.8.24","White SNP/Plaid",42,28,20,8,2
"30.9.24","National",35,27,23,12,4
"30.9.24","Female",38,27,21,10,3
"30.9.24","Male",31,26,25,14,4
"30.9.24","18-24",28,27,26,15,5
"30.9.24","25-34",30,27,25,14,4
"30.9.24","35-54",33,27,24,12,4
"30.9.24","55+",48,26,17,7,2
"30.9.24","Asian",18,23,30,22,8
"30.9.24","Black",15,21,31,24,9
"30.9.24","Mixed",20,24,30,19,6
"30.9.24","Other",23,25,29,18,6
"30.9.24","White",38,28,22,10,3
"30.9.24","Conservatives",38,27,22,11,3
"30.9.24","Greens",36,27,22,11,3
"30.9.24","Labour",31,27,25,13,4
"30.9.24","Liberal Democrats",36,27,23,11,3
"30.9.24","Other",32,27,25,13,4
"30.9.24","Reform UK",37,27,22,11,3
"30.9.24","SNP/Plaid",46,26,18,8,2
"30.9.24","Female 18-24",32,27,24,12,4
"30.9.24","Female 25-34",34,28,24,12,3
"30.9.24","Female 35-54",38,28,22,10,3
"30.9.24","Female 55+",49,26,17,7,2
"30.9.24","Male 18-24",24,26,28,17,6
"30.9.24","Male 25-34",26,26,27,15,5
"30.9.24","Male 35-54",28,27,26,14,5
"30.9.24","Male 55+",46,27,18,7,2
"30.9.24","Female Asian",20,24,30,19,6
"30.9.24","Female Black",17,23,31,21,7
"30.9.24","Female Mixed",22,26,29,17,5
"30.9.24","Female Other",25,27,28,16,5
"30.9.24","Female White",42,28,20,8,2
"30.9.24","Male Asian",15,21,31,24,9
"30.9.24","Male Black",13,19,31,27,11
"30.9.24","Male Mixed",18,23,30,21,7
"30.9.24","Male Other",21,24,29,19,7
"30.9.24","Male White",34,28,24,11,3
"30.9.24","Female Conservatives",41,27,20,9,3
"30.9.24","Female Greens",42,27,20,9,3
"30.9.24","Female Labour",34,27,23,11,3
"30.9.24","Female Liberal Democrats",40,27,21,10,3
"30.9.24","Female Other",36,28,23,11,3
"30.9.24","Female Reform UK",41,27,20,9,3
"30.9.24","Female SNP/Plaid",55,25,14,5,1
"30.9.24","Male Conservatives",34,27,23,12,4
"30.9.24","Male Greens",31,27,25,13,4
"30.9.24","Male Labour",27,26,27,15,5
"30.9.24","Male Liberal Democrats",32,26,25,13,4
"30.9.24","Male Other",27,26,27,15,5
"30.9.24","Male Reform UK",34,27,23,12,4
"30.9.24","Male SNP/Plaid",40,27,21,9,3
"30.9.24","18-24 Asian",13,20,31,26,10
"30.9.24","18-24 Black",11,18,31,28,12
"30.9.24","18-24 Mixed",17,23,31,22,8
"30.9.24","18-24 Other",16,22,31,23,8
"30.9.24","18-24 White",31,28,25,12,4
"30.9.24","25-34 Asian",14,20,32,25,9
"30.9.24","25-34 Black",12,19,31,27,11
"30.9.24","25-34 Mixed",16,22,32,23,8
"30.9.24","25-34 Other",17,23,31,22,7
"30.9.24","25-34 White",33,28,24,11,3
"30.9.24","35-54 Asian",17,22,31,22,8
"30.9.24","35-54 Black",14,20,31,25,10
"30.9.24","35-54 Mixed",19,24,30,20,7
"30.9.24","35-54 Other",19,24,30,19,6
"30.9.24","35-54 White",36,28,22,10,3
"30.9.24","55+ Asian",26,27,28,14,4
"30.9.24","55+ Black",23,26,29,16,5
"30.9.24","55+ Mixed",30,28,26,12,4
"30.9.24","55+ Other",32,29,25,12,3
"30.9.24","55+ White",52,26,15,6,1
"30.9.24","18-24 Conservatives",26,27,27,15,5
"30.9.24","18-24 Greens",32,27,25,13,4
"30.9.24","18-24 Labour",25,26,27,16,5
"30.9.24","18-24 Liberal Democrats",29,27,26,14,5
"30.9.24","18-24 Other",25,26,27,16,5
"30.9.24","18-24 Reform UK",29,27,26,14,4
"30.9.24","18-24 SNP/Plaid",36,28,23,11,3
"30.9.24","25-34 Conservatives",27,27,27,15,5
"30.9.24","25-34 Greens",36,28,22,11,3
"30.9.24","25-34 Labour",27,27,27,15,5
"30.9.24","25-34 Liberal Democrats",32,27,24,12,4
"30.9.24","25-34 Other",30,28,26,12,4
"30.9.24","25-34 Reform UK",30,27,25,13,4
"30.9.24","25-34 SNP/Plaid",43,28,19,8,2
"30.9.24","35-54 Conservatives",30,27,25,13,4
"30.9.24","35-54 Greens",42,27,20,9,2
"30.9.24","35-54 Labour",31,27,25,13,4
"30.9.24","35-54 Liberal Democrats",35,27,23,11,3
"30.9.24","35-54 Other",34,28,24,11,3
"30.9.24","35-54 Reform UK",34,27,24,12,4
"30.9.24","35-54 SNP/Plaid",48,27,17,7,2
"30.9.24","55+ Conservatives",45,27,18,8,2
"30.9.24","55+ Greens",60,23,12,4,1
"30.9.24","55+ Labour",46,27,18,8,2
"30.9.24","55+ Liberal Democrats",51,25,16,6,2
"30.9.24","55+ Other",50,27,16,6,2
"30.9.24","55+ Reform UK",49,26,17,7,2
"30.9.24","55+ SNP/Plaid",64,21,10,3,1
"30.9.24","Asian Conservatives",20,24,30,19,7
"30.9.24","Asian Greens",18,23,31,21,7
"30.9.24","Asian Labour",15,21,31,24,9
"30.9.24","Asian Liberal Democrats",19,23,30,20,7
"30.9.24","Asian Other",11,18,31,28,11
"30.9.24","Asian Reform UK",20,24,30,20,7
"30.9.24","Asian SNP/Plaid",15,22,32,23,8
"30.9.24","Black Conservatives",17,22,30,22,8
"30.9.24","Black Greens",15,21,32,24,9
"30.9.24","Black Labour",13,19,31,27,11
"30.9.24","Black Liberal Democrats",17,22,31,23,8
"30.9.24","Black Other",NA,NA,NA,NA,NA
"30.9.24","Black Reform UK",18,23,30,22,8
"30.9.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","Mixed Conservatives",24,26,28,17,5
"30.9.24","Mixed Greens",20,24,30,19,6
"30.9.24","Mixed Labour",19,23,30,21,7
"30.9.24","Mixed Liberal Democrats",17,23,31,22,7
"30.9.24","Mixed Other",NA,NA,NA,NA,NA
"30.9.24","Mixed Reform UK",23,25,29,17,6
"30.9.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","Other Conservatives",25,26,28,16,5
"30.9.24","Other Greens",17,23,32,21,7
"30.9.24","Other Labour",21,24,30,19,6
"30.9.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"30.9.24","Other Other",NA,NA,NA,NA,NA
"30.9.24","Other Reform UK",34,29,24,11,3
"30.9.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"30.9.24","White Conservatives",41,27,20,9,2
"30.9.24","White Greens",40,28,21,9,2
"30.9.24","White Labour",34,28,24,11,3
"30.9.24","White Liberal Democrats",40,28,21,9,3
"30.9.24","White Other",33,28,24,12,3
"30.9.24","White Reform UK",41,27,20,9,2
"30.9.24","White SNP/Plaid",47,26,18,7,2
"31.10.24","National",31,25,25,14,5
"31.10.24","Female",36,25,24,11,4
"31.10.24","Male",27,24,27,16,6
"31.10.24","18-24",25,24,28,16,6
"31.10.24","25-34",23,24,29,17,7
"31.10.24","35-54",31,25,26,13,5
"31.10.24","55+",44,25,20,8,3
"31.10.24","Asian",14,19,31,24,11
"31.10.24","Black",8,13,28,32,19
"31.10.24","Mixed",20,22,31,19,8
"31.10.24","Other",29,25,27,14,5
"31.10.24","White",34,26,25,11,4
"31.10.24","Conservatives",34,25,24,12,4
"31.10.24","Greens",28,25,27,15,6
"31.10.24","Labour",30,25,26,14,5
"31.10.24","Liberal Democrats",25,23,28,17,7
"31.10.24","Other",37,26,23,11,3
"31.10.24","Reform UK",32,25,25,13,5
"31.10.24","SNP/Plaid",47,25,18,7,2
"31.10.24","Female 18-24",30,26,26,13,5
"31.10.24","Female 25-34",28,25,27,14,5
"31.10.24","Female 35-54",36,26,23,11,4
"31.10.24","Female 55+",47,25,18,7,2
"31.10.24","Male 18-24",20,23,30,19,8
"31.10.24","Male 25-34",19,22,30,20,8
"31.10.24","Male 35-54",26,25,28,16,6
"31.10.24","Male 55+",41,26,21,9,3
"31.10.24","Female Asian",17,21,32,22,9
"31.10.24","Female Black",10,15,31,29,15
"31.10.24","Female Mixed",23,24,30,17,6
"31.10.24","Female Other",33,27,25,11,4
"31.10.24","Female White",39,26,22,9,3
"31.10.24","Male Asian",12,17,31,28,13
"31.10.24","Male Black",7,11,26,34,23
"31.10.24","Male Mixed",17,21,31,22,9
"31.10.24","Male Other",26,24,29,16,6
"31.10.24","Male White",30,25,27,14,5
"31.10.24","Female Conservatives",39,26,22,10,3
"31.10.24","Female Greens",33,26,25,12,4
"31.10.24","Female Labour",35,26,24,12,4
"31.10.24","Female Liberal Democrats",29,25,26,14,5
"31.10.24","Female Other",42,26,21,8,3
"31.10.24","Female Reform UK",37,25,23,11,4
"31.10.24","Female SNP/Plaid",58,23,14,5,1
"31.10.24","Male Conservatives",30,25,26,14,5
"31.10.24","Male Greens",23,23,29,18,7
"31.10.24","Male Labour",26,24,28,16,6
"31.10.24","Male Liberal Democrats",21,22,29,20,9
"31.10.24","Male Other",31,26,26,13,4
"31.10.24","Male Reform UK",29,24,26,15,6
"31.10.24","Male SNP/Plaid",40,26,22,9,3
"31.10.24","18-24 Asian",11,16,31,28,13
"31.10.24","18-24 Black",6,10,26,35,23
"31.10.24","18-24 Mixed",16,20,32,23,9
"31.10.24","18-24 Other",20,23,31,19,7
"31.10.24","18-24 White",28,26,28,14,5
"31.10.24","25-34 Asian",10,15,31,30,15
"31.10.24","25-34 Black",5,10,25,35,24
"31.10.24","25-34 Mixed",14,20,32,24,10
"31.10.24","25-34 Other",20,23,31,18,7
"31.10.24","25-34 White",26,26,29,15,5
"31.10.24","35-54 Asian",14,19,32,24,10
"31.10.24","35-54 Black",8,13,29,32,18
"31.10.24","35-54 Mixed",20,23,31,18,7
"31.10.24","35-54 Other",26,26,28,14,5
"31.10.24","35-54 White",35,27,24,11,3
"31.10.24","55+ Asian",23,25,30,17,6
"31.10.24","55+ Black",13,19,33,25,10
"31.10.24","55+ Mixed",31,27,26,12,4
"31.10.24","55+ Other",40,27,22,9,3
"31.10.24","55+ White",49,26,18,6,2
"31.10.24","18-24 Conservatives",24,24,29,17,6
"31.10.24","18-24 Greens",25,24,28,16,6
"31.10.24","18-24 Labour",26,24,28,16,6
"31.10.24","18-24 Liberal Democrats",19,22,30,20,9
"31.10.24","18-24 Other",31,26,26,13,5
"31.10.24","18-24 Reform UK",25,25,29,16,6
"31.10.24","18-24 SNP/Plaid",37,26,23,10,3
"31.10.24","25-34 Conservatives",21,23,30,19,8
"31.10.24","25-34 Greens",24,24,28,17,7
"31.10.24","25-34 Labour",24,24,29,17,6
"31.10.24","25-34 Liberal Democrats",19,22,30,20,9
"31.10.24","25-34 Other",32,27,26,12,4
"31.10.24","25-34 Reform UK",22,23,29,18,7
"31.10.24","25-34 SNP/Plaid",40,27,22,9,3
"31.10.24","35-54 Conservatives",28,25,27,14,5
"31.10.24","35-54 Greens",35,26,24,11,4
"31.10.24","35-54 Labour",32,26,25,13,4
"31.10.24","35-54 Liberal Democrats",25,24,28,16,6
"31.10.24","35-54 Other",42,27,21,8,2
"31.10.24","35-54 Reform UK",30,25,26,13,5
"31.10.24","35-54 SNP/Plaid",51,25,16,6,2
"31.10.24","55+ Conservatives",42,26,21,9,3
"31.10.24","55+ Greens",51,25,16,6,2
"31.10.24","55+ Labour",46,25,19,7,2
"31.10.24","55+ Liberal Democrats",39,26,22,10,3
"31.10.24","55+ Other",57,23,14,5,1
"31.10.24","55+ Reform UK",44,25,19,8,3
"31.10.24","55+ SNP/Plaid",67,19,10,3,1
"31.10.24","Asian Conservatives",17,21,31,22,9
"31.10.24","Asian Greens",12,17,32,27,12
"31.10.24","Asian Labour",14,19,31,25,11
"31.10.24","Asian Liberal Democrats",12,17,31,27,14
"31.10.24","Asian Other",14,19,32,25,11
"31.10.24","Asian Reform UK",16,20,31,23,10
"31.10.24","Asian SNP/Plaid",15,20,33,23,9
"31.10.24","Black Conservatives",10,15,30,29,16
"31.10.24","Black Greens",6,11,27,34,22
"31.10.24","Black Labour",8,13,29,32,19
"31.10.24","Black Liberal Democrats",7,11,27,33,22
"31.10.24","Black Other",NA,NA,NA,NA,NA
"31.10.24","Black Reform UK",10,15,30,30,16
"31.10.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","Mixed Conservatives",24,25,29,16,6
"31.10.24","Mixed Greens",17,21,32,22,9
"31.10.24","Mixed Labour",20,23,31,19,7
"31.10.24","Mixed Liberal Democrats",12,18,32,26,12
"31.10.24","Mixed Other",NA,NA,NA,NA,NA
"31.10.24","Mixed Reform UK",21,23,30,19,7
"31.10.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","Other Conservatives",31,26,26,12,4
"31.10.24","Other Greens",17,22,32,21,8
"31.10.24","Other Labour",28,25,27,14,5
"31.10.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"31.10.24","Other Other",NA,NA,NA,NA,NA
"31.10.24","Other Reform UK",38,27,22,9,3
"31.10.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"31.10.24","White Conservatives",38,26,23,10,3
"31.10.24","White Greens",31,26,26,13,4
"31.10.24","White Labour",33,26,25,12,4
"31.10.24","White Liberal Democrats",28,25,27,14,5
"31.10.24","White Other",38,26,23,10,3
"31.10.24","White Reform UK",36,26,24,11,4
"31.10.24","White SNP/Plaid",48,25,18,7,2
"29.11.24","National",3,26,29,29,13
"29.11.24","Female",3,29,30,27,11
"29.11.24","Male",2,24,29,30,15
"29.11.24","18-24",2,22,28,32,16
"29.11.24","25-34",2,22,29,32,15
"29.11.24","35-54",3,26,29,29,13
"29.11.24","55+",4,36,30,22,8
"29.11.24","Asian",2,19,27,34,18
"29.11.24","Black",1,12,21,38,29
"29.11.24","Mixed",1,15,25,36,22
"29.11.24","Other",2,20,27,33,17
"29.11.24","White",3,28,30,27,11
"29.11.24","Conservatives",3,29,30,27,11
"29.11.24","Greens",3,29,30,27,11
"29.11.24","Labour",2,24,29,31,14
"29.11.24","Liberal Democrats",2,24,29,30,15
"29.11.24","Other",5,38,30,21,7
"29.11.24","Reform UK",3,27,29,28,12
"29.11.24","SNP/Plaid",3,26,29,29,13
"29.11.24","Female 18-24",3,25,30,30,13
"29.11.24","Female 25-34",2,22,29,32,15
